Visitor,Plant,Family,Date,Elevation,Site,Data,Plant2,ElevationCorrect,MinEle,MaxEle,EleZone
Bombus mesomelas,Aconitum napellus,Hymenoptera,13/08/2005,1707,P072,Biesmeijer,Aconitum sp.,1707,1707,1707,1600-1800
Anthophora ,Carduus carlinifolius,Hymenoptera,13/08/2005,1707,P073,Biesmeijer,Carduus defloratus,1707,1707,1707,1600-1800
Bombus mesomelas,Carduus carlinifolius,Hymenoptera,13/08/2005,1707,P073,Biesmeijer,Carduus defloratus,1707,1707,1707,1600-1800
Bombus sichelii,Carduus medius,,23/08/2006,1713,P344,Biesmeijer,Carduus defloratus,1713,1713,1713,1600-1800
Bombus ,Carduus medius,,23/08/2006,1713,P344,Biesmeijer,Carduus defloratus,1713,1713,1713,1600-1800
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1713,P346,Biesmeijer,Cirsium eriophorum,1713,1713,1713,1600-1800
Bombus ,Cirsium eriophorum,,23/08/2006,1713,P346,Biesmeijer,Cirsium eriophorum,1713,1713,1713,1600-1800
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1713,P347,Biesmeijer,Cirsium eriophorum,1713,1713,1713,1600-1800
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1713,P347,Biesmeijer,Cirsium eriophorum,1713,1713,1713,1600-1800
Bombus ,Cirsium eriophorum,,23/08/2006,1713,P347,Biesmeijer,Cirsium eriophorum,1713,1713,1713,1600-1800
Bombus mesomelas,Aconitum ,,23/08/2006,1716,P353,Biesmeijer,Aconitum sp.,1716,1716,1716,1600-1800
 ,Aconitum ,,23/08/2006,1716,P352,Biesmeijer,Aconitum sp.,1716,1716,1716,1600-1800
Cheilosia ,Mentha ,,23/08/2006,1716,P354,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Cheilosia ,Mentha ,,23/08/2006,1716,P355,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Eristalis ,Mentha ,,23/08/2006,1716,P354,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Eristalis tenax,Mentha ,,23/08/2006,1716,P354,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Eristalis tenax,Mentha ,,23/08/2006,1716,P355,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Lasioglossum ,Mentha ,,23/08/2006,1716,P354,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Sphaerophoria ,Mentha ,,23/08/2006,1716,P354,Biesmeijer,Mentha longifolia,1716,1716,1716,1600-1800
Bombus sp.,Aconitum napellus,Hymenoptera,13/08/2005,1718,P078,Biesmeijer,Aconitum sp.,1718,1718,1718,1600-1800
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1744,P343,Biesmeijer,Cirsium eriophorum,1744,1744,1744,1600-1800
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1744,P343,Biesmeijer,Cirsium eriophorum,1744,1744,1744,1600-1800
Bombus ,Cirsium eriophorum,,23/08/2006,1744,P343,Biesmeijer,Cirsium eriophorum,1744,1744,1744,1600-1800
Bombus sp,Cirsium eriophorum,,23/08/2006,1744,P343,Biesmeijer,Cirsium eriophorum,1744,1744,1744,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P380,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P380,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus ,Cirsium eriophorum,,27/08/2006,1747,P380,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus sp,Cirsium eriophorum,,27/08/2006,1747,P381,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus lapidarius,Cirsium eriophorum,,27/08/2006,1747,P381,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus sp.,Cirsium eriophorum,,27/08/2006,1747,P381,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P381,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P382,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P382,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P383,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P383,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P383,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1747,P383,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Macroglossa stellatarum,Cirsium eriophorum,Lepidoptera,27/08/2006,1747,P382,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Macroglossa stellatarum,Cirsium eriophorum,Lepidoptera,27/08/2006,1747,P383,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Scaeva ,Cirsium eriophorum,,27/08/2006,1747,P380,Biesmeijer,Cirsium eriophorum,1747,1747,1747,1600-1800
Eristalis tenax,Mentha longifolia,Diptera,25/08/2005,1762,P198,Biesmeijer,Mentha longifolia,1762,1762,1762,1600-1800
Eristalis tenax,Mentha longifolia,Diptera,25/08/2005,1763,P199,Biesmeijer,Mentha longifolia,1763,1763,1763,1600-1800
 ,Mentha longifolia,Diptera,25/08/2005,1763,P199,Biesmeijer,Mentha longifolia,1763,1763,1763,1600-1800
Hylaeus ,Mentha longifolia,Hymenoptera,25/08/2005,1763,P199,Biesmeijer,Mentha longifolia,1763,1763,1763,1600-1800
Bombus sichelii,Carduus medius,Hym.,18/08/1889,1800,Port de Gavarnie,MacLeod,Carduus defloratus,1800,1800,1800,1800-2000
Bombus terrestris complex,Carduus medius,Hym.,18/08/1889,1800,"tussen Boucharol en den Port de Gavarnie, op de zuidelijke helling der pyreneeen",MacLeod,Carduus defloratus,1800,1800,1800,1800-2000
Bombus mesomelas,Carduus carlinoides,Hym.,18/08/1889,1800-1900,"tussen Boucharol en den Port de Gavarnie, op de spaanse helling der pyreneeen",MacLeod,Carduus carlinoides,1800,1800,1800,1800-2000
Ochlodes sylvanus,Carduus carlinoides,Lepidoptera,25/08/2005,1830,P195x,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus sp.,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P195,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus sp.,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P195,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus soroeensis,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P195,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus soroeensis,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P195,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus soroeensis,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P195,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P195,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus sp.,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P196,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P196,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P196,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinoides,Hymenoptera,25/08/2005,1830,P196,Biesmeijer,Carduus carlinoides,1830,1830,1830,1800-2000
Cheilosia ,Carduus carlinifolius,Diptera,12/08/2005,1830,P061,Biesmeijer,Carduus defloratus,1830,1830,1830,1800-2000
Lasioglossum ,Carduus carlinifolius,Hymenoptera,12/08/2005,1830,P061,Biesmeijer,Carduus defloratus,1830,1830,1830,1800-2000
Bombus ,Carduus carlinifolius,Hymenoptera,12/08/2005,1830,P061,Biesmeijer,Carduus defloratus,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinifolius,Hymenoptera,12/08/2005,1830,P061,Biesmeijer,Carduus defloratus,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinifolius,Hymenoptera,12/08/2005,1830,P061,Biesmeijer,Carduus defloratus,1830,1830,1830,1800-2000
Bombus mesomelas,Carduus carlinifolius,Hymenoptera,12/08/2005,1830,P061,Biesmeijer,Carduus defloratus,1830,1830,1830,1800-2000
Bombus sichelii,Aconitum napellus,Hymenoptera,12/08/2005,1833,P060,Biesmeijer,Aconitum sp.,1833,1833,1833,1800-2000
Bombus wurflenii,Aconitum napellus,Hymenoptera,12/08/2005,1833,P060,Biesmeijer,Aconitum sp.,1833,1833,1833,1800-2000
Bombus wurflenii,Aconitum napellus,Hymenoptera,12/08/2005,1833,P060,Biesmeijer,Aconitum sp.,1833,1833,1833,1800-2000
Bombus ,Aconitum napellus,Hymenoptera,12/08/2005,1833,P060,Biesmeijer,Aconitum sp.,1833,1833,1833,1800-2000
Bombus wurflenii,Aconitum napellus,Hymenoptera,12/08/2005,1833,P060,Biesmeijer,Aconitum sp.,1833,1833,1833,1800-2000
Bombus sp.,Aconitum compactum,Hymenoptera,25/08/2005,1839,P197,Biesmeijer,Aconitum sp.,1839,1839,1839,1800-2000
Bombus sp.,Aconitum compactum,Hymenoptera,25/08/2005,1839,P197,Biesmeijer,Aconitum sp.,1839,1839,1839,1800-2000
Bombus wurflenii,Aconitum compactum,Hymenoptera,25/08/2005,1839,P197,Biesmeijer,Aconitum sp.,1839,1839,1839,1800-2000
Bombus wurflenii,Aconitum compactum,Hymenoptera,25/08/2005,1840,P194,Biesmeijer,Aconitum sp.,1840,1840,1840,1800-2000
Bombus sp.,Aconitum compactum,Hymenoptera,25/08/2005,1840,P194x,Biesmeijer,Aconitum sp.,1840,1840,1840,1800-2000
Bombus mesomelas,Aconitum ,,27/08/2006,1843,P369,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus sp.,Aconitum ,,27/08/2006,1843,P369,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus wurflenii,Aconitum ,,27/08/2006,1843,P369,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus mesomelas,Aconitum ,,27/08/2006,1843,P369,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus mesomelas,Aconitum ,,27/08/2006,1843,P369,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus wurflenii,Aconitum ,,27/08/2006,1843,P373,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus mesomelas,Aconitum ,,27/08/2006,1843,P373,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus wurflenii,Aconitum ,,27/08/2006,1843,P374,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus pyrenaeus,Aconitum ,,27/08/2006,1843,P374,Biesmeijer,Aconitum sp.,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P367,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus sylvarum,Carduus medius,,27/08/2006,1843,P367,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P367,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus soroeensis,Carduus medius,,27/08/2006,1843,P367,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P367,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus ruderarius,Carduus medius,,27/08/2006,1843,P368,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P368,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P368,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P370,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus lapidarius,Carduus medius,,27/08/2006,1843,P370,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus sichelii,Carduus medius,,27/08/2006,1843,P371,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus soroeensis,Carduus medius,,27/08/2006,1843,P372,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus lapidarius,Carduus medius,,27/08/2006,1843,P372,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P372,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P372,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus soroeensis,Carduus medius,,27/08/2006,1843,P372,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P375,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P375,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus soroeensis,Carduus medius,,27/08/2006,1843,P375,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus soroeensis,Carduus medius,,27/08/2006,1843,P375,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Carduus medius,,27/08/2006,1843,P376,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Scaeva ,Carduus medius,,27/08/2006,1843,P371,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
 ,Carduus medius,,27/08/2006,1843,P371,Biesmeijer,Carduus defloratus,1843,1843,1843,1800-2000
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1843,P377,Biesmeijer,Cirsium eriophorum,1843,1843,1843,1800-2000
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1843,P377,Biesmeijer,Cirsium eriophorum,1843,1843,1843,1800-2000
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1843,P377,Biesmeijer,Cirsium eriophorum,1843,1843,1843,1800-2000
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1843,P378,Biesmeijer,Cirsium eriophorum,1843,1843,1843,1800-2000
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,1843,P378,Biesmeijer,Cirsium eriophorum,1843,1843,1843,1800-2000
Macroglossa stellatarum,Cirsium eriophorum,Lepidoptera,27/08/2006,1843,P378,Biesmeijer,Cirsium eriophorum,1843,1843,1843,1800-2000
Bombus ,Aconitum napellus,Hymenoptera,12/08/2005,1853,P055,Biesmeijer,Aconitum sp.,1853,1853,1853,1800-2000
Bombus hortorum,Aconitum napellus,Hymenoptera,12/08/2005,1853,P055,Biesmeijer,Aconitum sp.,1853,1853,1853,1800-2000
Platycheirus manicatus,Parnassia rotundifolia,Diptera,12/08/2005,1854,P058,Biesmeijer,Parnassia palustris,1854,1854,1854,1800-2000
Bombus wurflenii,Aconitum compactum,Hymenoptera,25/08/2005,1859,P193,Biesmeijer,Aconitum sp.,1859,1859,1859,1800-2000
Bombus ,Aconitum ,,23/08/2006,1883,P340,Biesmeijer,Aconitum sp.,1883,1883,1883,1800-2000
Bombus mesomelas,Aconitum ,,23/08/2006,1883,P340,Biesmeijer,Aconitum sp.,1883,1883,1883,1800-2000
Bombus pyrenaeus,Aconitum ,,23/08/2006,1883,P341,Biesmeijer,Aconitum sp.,1883,1883,1883,1800-2000
Bombus mesomelas,Aconitum ,,23/08/2006,1883,P341,Biesmeijer,Aconitum sp.,1883,1883,1883,1800-2000
Bombus mesomelas,Carduus medius,,23/08/2006,1883,P342,Biesmeijer,Carduus defloratus,1883,1883,1883,1800-2000
Bombus sichelii,Carduus medius,,23/08/2006,1883,P342,Biesmeijer,Carduus defloratus,1883,1883,1883,1800-2000
Bombus soroeensis,Cirsium eriophorum,,23/08/2006,1883,P336,Biesmeijer,Cirsium eriophorum,1883,1883,1883,1800-2000
Bombus sp.,Cirsium eriophorum,,23/08/2006,1883,P336,Biesmeijer,Cirsium eriophorum,1883,1883,1883,1800-2000
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1883,P336,Biesmeijer,Cirsium eriophorum,1883,1883,1883,1800-2000
Bombus mesomelas,Cirsium eriophorum,,23/08/2006,1883,P337,Biesmeijer,Cirsium eriophorum,1883,1883,1883,1800-2000
Bombus ,Cirsium eriophorum,,23/08/2006,1883,P337,Biesmeijer,Cirsium eriophorum,1883,1883,1883,1800-2000
Bombus soroeensis,Cirsium eriophorum,,23/08/2006,1883,P337,Biesmeijer,Cirsium eriophorum,1883,1883,1883,1800-2000
Bombus gerstaeckeri,Aconitum napellus,Hym.,27/08/1889,1900,cirque de Trumouse,MacLeod,Aconitum sp.,1900,1900,1900,1800-2000
Bombus terrestris complex,Carduus carlinoides,Hym.,18/08/1889,1900,Port de Gavarnie,MacLeod,Carduus carlinoides,1900,1900,1900,1800-2000
Bombus mesomelas,Carduus carlinoides,Hym.,18/08/1889,1800-1900,"tussen Boucharol en den Port de Gavarnie, op de spaanse helling der pyreneeen",MacLeod,Carduus carlinoides,1900,1900,1900,1800-2000
 ,Aconitum ,,27/08/2006,2000,P364,Biesmeijer,Aconitum sp.,2000,2000,2000,2000-2200
 ,Aconitum ,,27/08/2006,2000,P365,Biesmeijer,Aconitum sp.,2000,2000,2000,2000-2200
 ,Aconitum ,,27/08/2006,2000,P366,Biesmeijer,Aconitum sp.,2000,2000,2000,2000-2200
Bombus sichelii,Carduus carlinoides,Hym.,15/08/1889,2000,weg naar de Brêche de Roland (Gavarnie),MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Bombus sichelii,Carduus carlinoides,Hym.,27/08/1889,2000,Trumouse,MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Bombus mesomelas,Carduus carlinoides,Hym.,27/08/1889,2000,Trumouse,MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Bombus terrestris complex,Carduus carlinoides,Hym.,27/08/1889,2000,cirque de Trumouse,MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Bombus humilis,Carduus carlinoides,Hym.,27/08/1889,2000,Trumouse,MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Macroglossa stellatarum,Carduus carlinoides,Lep.,27/08/1889,2000,cirque de Trumouse,MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Pontia callidice,Carduus carlinoides,Lep.,27/08/1889,2000,cirque de Trumouse,MacLeod,Carduus carlinoides,2000,2000,2000,2000-2200
Bombus monticola,Carduus medius,Hym.,27/08/1889,2000,Trumouse,MacLeod,Carduus defloratus,2000,2000,2000,2000-2200
Chersotis ocellina,Carduus medius,Lep.,27/08/1889,2000,Trumouse,MacLeod,Carduus defloratus,2000,2000,2000,2000-2200
Bombus mesomelas,Cirsum eriophorum,Hym.,27/08/1889,2000,Trumouse,MacLeod,Cirsium eriophorum,2000,2000,2000,2000-2200
Coenonympha pamphilus,Leontodon Autumnalis?,Lep.,27/08/1889,2000,Trumouse,MacLeod,Leontodon Autumnalis?,2000,2000,2000,2000-2200
Boloria pales,Taraxacum officinale,Lep.,27/08/1889,2000,Trumouse,MacLeod,Taraxacum officinale,2000,2000,2000,2000-2200
Erebia tyndarus,Taraxacum officinale,Lep.,27/08/1889,2000,Trumouse,MacLeod,Taraxacum officinale,2000,2000,2000,2000-2200
Pontia callidice,Taraxacum officinale,Lep.,27/08/1889,2000,Trumouse,MacLeod,Taraxacum officinale,2000,2000,2000,2000-2200
Bombus mesomelas,Carduus medius,,23/08/2006,2111,P335,Biesmeijer,Carduus defloratus,2111,2111,2111,2000-2200
Bombus mesomelas,Carduus carlinoides,,23/08/2006,2215,P332,Biesmeijer,Carduus carlinoides,2215,2215,2215,2000-2200
Bombus mesomelas,Carduus carlinoides,,23/08/2006,2215,P333,Biesmeijer,Carduus carlinoides,2215,2215,2215,2000-2200
 ,Carduus carlinoides,,23/08/2006,2215,P330,Biesmeijer,Carduus carlinoides,2215,2215,2215,2000-2200
Eristalis tenax,Taraxacum officinale,,23/08/2006,2215,P334,Biesmeijer,Taraxacum officinale,2215,2215,2215,2000-2200
Lasioglossum ,Taraxacum officinale,,23/08/2006,2215,P334,Biesmeijer,Taraxacum officinale,2215,2215,2215,2000-2200
Lasioglossum ,Taraxacum officinale,,23/08/2006,2215,P334,Biesmeijer,Taraxacum officinale,2215,2215,2215,2000-2200
Erebia tyndarus,Carduus medius,Lep.,14/08/1889,16900,Gavarnie,MacLeod,Carduus defloratus,16900,1700,1700,1600-1800
Erebia tyndarus,Carduus medius,Lep.,16/08/1889,16900,Gavarnie,MacLeod,Carduus defloratus,16900,1700,1700,1600-1800
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P356,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P356,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus sichelii,Aconitum ,,27/08/2006,2100-2200,P356,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P356,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P357,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P357,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P357,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P358,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P358,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus sichelii,Aconitum ,,27/08/2006,2100-2200,P358,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P358,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P358,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P361,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P361,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P361,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P361,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus wurflenii,Aconitum ,,27/08/2006,2100-2200,P361,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P362,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P362,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P362,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P362,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P362,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus gerstaeckeri,Aconitum ,,27/08/2006,2100-2200,P362,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P363,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Aconitum ,,27/08/2006,2100-2200,P363,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus pyrenaeus,Aconitum ,,27/08/2006,2100-2200,P363,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Colias croceus,Aconitum ,Lepidoptera,27/08/2006,2100-2200,P359,Biesmeijer,Aconitum sp.,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,2100-2200,P360,Biesmeijer,Cirsium eriophorum,2100-2200,2150,2150,2000-2200
Bombus mesomelas,Cirsium eriophorum,,27/08/2006,2100-2200,P360,Biesmeijer,Cirsium eriophorum,2100-2200,2150,2150,2000-2200
